pair,count,%,raw,raw%
bv,0,0.00000,12195,0.00089
cb,0,0.00000,12073,0.00088
yb,0,0.00000,11084,0.00081
kf,0,0.00000,10957,0.00080
zs,0,0.00000,10885,0.00080
iw,0,0.00000,10636,0.00078
gb,0,0.00000,10326,0.00075
yg,0,0.00000,9654,0.00071
uj,0,0.00000,9448,0.00069
kd,0,0.00000,8986,0.00066
wc,0,0.00000,8951,0.00065
fm,0,0.00000,8406,0.00061
pb,0,0.00000,8121,0.00059
pn,0,0.00000,8086,0.00059
vs,0,0.00000,7826,0.00057
wm,0,0.00000,7723,0.00056
lh,0,0.00000,7577,0.00055
zh,0,0.00000,7316,0.00053
yw,0,0.00000,7124,0.00052
kw,0,0.00000,7075,0.00052
gk,0,0.00000,6967,0.00051
tg,0,0.00000,6918,0.00051
uu,0,0.00000,6877,0.00050
pv,0,0.00000,6590,0.00048
hk,0,0.00000,6564,0.00048
kt,0,0.00000,6488,0.00047
hg,0,0.00000,6097,0.00045
hf,0,0.00000,6055,0.00044
vr,0,0.00000,5968,0.00044
gw,0,0.00000,5704,0.00042
mw,0,0.00000,5679,0.00041
mg,0,0.00000,5521,0.00040
xl,0,0.00000,5432,0.00040
bn,0,0.00000,5401,0.00039
bk,0,0.00000,5367,0.00039
fn,0,0.00000,5298,0.00039
uh,0,0.00000,5158,0.00038
zz,0,0.00000,4977,0.00036
xb,0,0.00000,4953,0.00036
sv,0,0.00000,4849,0.00035
xo,0,0.00000,4747,0.00035
cg,0,0.00000,4696,0.00034
gp,0,0.00000,4573,0.00033
vl,0,0.00000,4516,0.00033
dz,0,0.00000,4469,0.00033
kk,0,0.00000,4310,0.00031
pw,0,0.00000,4282,0.00031
pk,0,0.00000,4222,0.00031
oq,0,0.00000,3969,0.00029
sz,0,0.00000,3935,0.00029
zl,0,0.00000,3875,0.00028
hp,0,0.00000,3842,0.00028
js,0,0.00000,3800,0.00028
xy,0,0.00000,3722,0.00027
wb,0,0.00000,3685,0.00027
kj,0,0.00000,3669,0.00027
hh,0,0.00000,3647,0.00027
hq,0,0.00000,3645,0.00027
rq,0,0.00000,3628,0.00026
bg,0,0.00000,3441,0.00025
lj,0,0.00000,3379,0.00025
rj,0,0.00000,3343,0.00024
mv,0,0.00000,3283,0.00024
tk,0,0.00000,3141,0.00023
vc,0,0.00000,3122,0.00023
yf,0,0.00000,3107,0.00023
vn,0,0.00000,2890,0.00021
cv,0,0.00000,2736,0.00020
bf,0,0.00000,2572,0.00019
cj,0,0.00000,2518,0.00018
mh,0,0.00000,2383,0.00017
xf,0,0.00000,2351,0.00017
jp,0,0.00000,2267,0.00017
mk,0,0.00000,2248,0.00016
yy,0,0.00000,2192,0.00016
zy,0,0.00000,2111,0.00015
kb,0,0.00000,2101,0.00015
yk,0,0.00000,2028,0.00015
lz,0,0.00000,2024,0.00015
bq,0,0.00000,2022,0.00015
fw,0,0.00000,1971,0.00014
vm,0,0.00000,1904,0.00014
hz,0,0.00000,1877,0.00014
vt,0,0.00000,1875,0.00014
zn,0,0.00000,1786,0.00013
qm,0,0.00000,1709,0.00012
jm,0,0.00000,1706,0.00012
nx,0,0.00000,1691,0.00012
zm,0,0.00000,1654,0.00012
dk,0,0.00000,1641,0.00012
hv,0,0.00000,1638,0.00012
wu,0,0.00000,1581,0.00012
jl,0,0.00000,1579,0.00012
jr,0,0.00000,1475,0.00011
kc,0,0.00000,1473,0.00011
