pair,count,%,raw,raw%
uc,166,0.16600,2015639,0.16529
mb,165,0.16500,2001462,0.16413
tt,164,0.16400,1998478,0.16388
wa,164,0.16400,1995387,0.16363
pp,159,0.15900,1929821,0.15825
wh,157,0.15700,1908692,0.15652
ua,152,0.15200,1843879,0.15121
ue,151,0.15100,1841250,0.15099
du,151,0.15100,1840874,0.15096
fr,151,0.15100,1836139,0.15057
gi,150,0.15000,1823981,0.14957
up,145,0.14500,1758769,0.14423
sa,142,0.14200,1724537,0.14142
ei,140,0.14000,1704225,0.13975
do,138,0.13800,1677127,0.13753
qu,135,0.13500,1637615,0.13429
ow,134,0.13400,1632849,0.13390
ls,133,0.13300,1619278,0.13279
ba,131,0.13100,1596358,0.13091
af,131,0.13100,1588462,0.13026
if,130,0.13000,1576705,0.12930
go,129,0.12900,1569461,0.12870
ht,126,0.12600,1525464,0.12509
nf,125,0.12500,1521314,0.12475
ke,124,0.12400,1509676,0.12380
ud,123,0.12300,1495599,0.12265
og,123,0.12300,1492628,0.12240
iz,122,0.12200,1484151,0.12171
rg,122,0.12200,1483197,0.12163
fu,121,0.12100,1466804,0.12028
ub,120,0.12000,1458543,0.11961
od,118,0.11800,1431783,0.11741
ru,118,0.11800,1431241,0.11737
va,117,0.11700,1417121,0.11621
oo,115,0.11500,1397105,0.11457
bi,113,0.11300,1367858,0.11217
bu,112,0.11200,1365332,0.11196
rc,112,0.11200,1357209,0.11130
lt,111,0.11100,1350488,0.11075
pu,111,0.11100,1345172,0.11031
av,110,0.11000,1332688,0.10929
dr,107,0.10700,1303231,0.10687
rr,107,0.10700,1294331,0.10614
ib,106,0.10600,1292507,0.10599
rk,106,0.10600,1281241,0.10507
bo,105,0.10500,1277133,0.10473
cc,104,0.10400,1260238,0.10335
nv,103,0.10300,1249813,0.10249
ds,95,0.09500,1154147,0.09465
fa,94,0.09400,1142098,0.09366
ew,94,0.09400,1135069,0.09308
ob,93,0.09300,1125300,0.09228
nu,92,0.09200,1121278,0.09195
ak,91,0.09100,1107254,0.09080
mu,91,0.09100,1106489,0.09074
sc,91,0.09100,1101421,0.09032
ui,90,0.09000,1093503,0.08967
eq,89,0.08900,1082172,0.08874
pt,89,0.08900,1078077,0.08841
ay,88,0.08800,1072272,0.08793
ms,87,0.08700,1058184,0.08678
ip,87,0.08700,1054972,0.08651
nm,84,0.08400,1017027,0.08340
hu,84,0.08400,1016199,0.08333
au,83,0.08300,1007731,0.08264
gu,83,0.08300,1001798,0.08215
ug,81,0.08100,979864,0.08035
ki,80,0.08000,963342,0.07900
nn,78,0.07800,941983,0.07725
pi,75,0.07500,903052,0.07405
