keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
_bumy,laend,wxzcj,_frg_,hitos,vpqk_,laendhitos,1152.402560,18.47%,←001.90%,38.55%,←000.38%,57481042683.18,←000.18%,←001.62%,1.71,←000.87%,1.71,1.70,07.91% │ 10.10% │ 10.59% │ 12.43% │ 09.01%,08.62% │ 12.11% │ 11.15% │ 10.51% │ 07.58%,05.96% │ 10.08% │ 14.88% │ 13.42% │ 05.76%,05.76% │ 11.92% │ 15.42% │ 10.36% │ 06.45%,←004.34% │ →003.85% │ →005.00% │ ←002.69% │ ←004.62%,23.32%,63.87%,12.81%,→007.20% │ →002.58% │ ←032.62%,50.04%,49.96%,50.09%,49.91%,28766347095.11,28714695588.07,8652870341,8620140112,6658940796,1609913826,1579934105,3603174263,3545784596
_mkug,roend,_zfwx,bvly_,hitas,_cpqj,satihdneor,1152.037497,18.27%,←000.73%,36.12%,→001.00%,59136719654.17,→001.08%,→000.63%,1.78,←000.29%,1.78,1.78,08.14% │ 10.12% │ 11.07% │ 11.03% │ 09.36%,09.31% │ 11.69% │ 11.58% │ 09.91% │ 07.78%,06.53% │ 10.29% │ 14.90% │ 11.96% │ 06.07%,06.30% │ 11.99% │ 15.21% │ 10.07% │ 06.68%,←004.62% │ ←002.10% │ →004.39% │ →005.60% │ ←000.55%,22.36%,65.50%,12.14%,←006.21% │ ←001.90% │ →026.22%,49.73%,50.27%,49.75%,50.25%,29407426319.53,29729293334.64,8593251766,8679758687,6239571020,1583986529,1572542629,3772255700,3796072935
_mucb,liend,wqzfx,_psy_,hator,vgjk_,liendhator,1146.756507,15.94%,←000.54%,40.89%,→000.94%,57487525852.61,→000.31%,←002.15%,1.64,←001.98%,1.66,1.62,07.83% │ 10.59% │ 10.97% │ 12.11% │ 08.42%,08.60% │ 12.29% │ 11.01% │ 10.21% │ 07.96%,05.96% │ 10.29% │ 14.88% │ 13.00% │ 05.63%,05.76% │ 12.47% │ 15.47% │ 10.01% │ 06.53%,→001.73% │ ←003.72% │ →000.37% │ →001.46% │ →002.04%,24.34%,64.48%,11.18%,←015.66% │ →006.23% │ ←002.75%,49.92%,50.08%,49.76%,50.24%,28699633366.92,28787892485.69,8595746093,8677264360,7063559989,1380328254,1372962272,3407957696,3336381970
__ulg,saerm,jwxfk,zchp_,diton,byvq_,saermditon,1145.918009,17.32%,→000.49%,39.26%,→000.15%,57150046645.08,→002.30%,→000.17%,1.69,→000.01%,1.69,1.69,08.31% │ 09.81% │ 10.54% │ 12.68% │ 08.07%,08.00% │ 12.77% │ 10.93% │ 09.97% │ 08.92%,06.68% │ 09.96% │ 14.94% │ 12.98% │ 05.40%,05.57% │ 12.62% │ 14.55% │ 09.81% │ 07.49%,→006.79% │ →001.63% │ →003.50% │ →000.66% │ ←000.90%,24.46%,62.85%,12.70%,→005.77% │ →002.30% │ ←004.77%,49.42%,50.58%,49.96%,50.04%,28242614908.83,28907431736.25,8629890612,8643119841,6780814217,1492572558,1499946456,3510469345,3516616093
__ulg,saerm,jfxwk,qchp_,diton,ybvz_,saermditon,1145.683247,17.32%,→000.42%,39.26%,→000.15%,57029974641.30,→002.35%,→000.17%,1.69,→000.01%,1.69,1.69,08.31% │ 10.33% │ 10.57% │ 12.10% │ 08.09%,08.23% │ 12.45% │ 10.95% │ 10.02% │ 08.94%,06.68% │ 10.46% │ 14.94% │ 12.49% │ 05.40%,05.63% │ 12.54% │ 14.55% │ 09.84% │ 07.49%,→007.04% │ ←003.05% │ →003.46% │ →002.81% │ →001.69%,24.45%,62.74%,12.81%,→005.13% │ →002.64% │ ←004.68%,49.40%,50.60%,49.96%,50.04%,28175269534.58,28854705106.72,8629890612,8643119841,6780814217,1492572558,1498819386,3510469345,3516616093
_ucby,lnead,wxzmq,_frg_,hitos,vpjk_,lneadhitos,1145.500625,18.68%,←002.63%,38.54%,→000.14%,57760052264.49,←000.33%,←000.98%,1.71,←000.79%,1.71,1.70,07.80% │ 10.04% │ 11.02% │ 12.41% │ 08.81%,08.58% │ 12.05% │ 11.24% │ 10.51% │ 07.54%,05.96% │ 10.46% │ 15.43% │ 12.49% │ 05.63%,05.76% │ 11.92% │ 15.55% │ 10.36% │ 06.45%,←003.39% │ →004.53% │ →001.90% │ ←002.97% │ ←002.78%,24.14%,63.93%,11.92%,←000.57% │ →001.80% │ ←012.02%,50.08%,49.92%,49.96%,50.04%,28926982714.96,28833069549.53,8630319141,8642691312,6656385147,1634412231,1592535534,3593157008,3558357500
_cuby,lnead,wzxmq,_frg_,hitos,vpjk_,lneadhitos,1145.409143,18.68%,←002.63%,38.54%,→000.14%,57699962832.28,←000.12%,←000.98%,1.71,←000.79%,1.71,1.70,07.77% │ 10.28% │ 10.72% │ 12.44% │ 08.81%,08.58% │ 12.07% │ 11.25% │ 10.52% │ 07.55%,05.96% │ 10.95% │ 14.94% │ 12.49% │ 05.63%,05.76% │ 11.92% │ 15.55% │ 10.36% │ 06.45%,←002.95% │ →002.31% │ →004.65% │ ←003.10% │ ←002.65%,24.27%,63.81%,11.92%,←001.38% │ →002.40% │ ←011.87%,50.03%,49.97%,49.96%,50.04%,28866893282.75,28833069549.53,8630319141,8642691312,6656385147,1634412231,1592535534,3593157008,3558357500
_mbly,rneaw,_jvqf,kucg_,hitos,zpdx_,rneawhitos,1145.324453,17.39%,→000.53%,39.29%,→001.05%,58401441479.53,→001.07%,←000.89%,1.68,←001.34%,1.70,1.67,07.76% │ 09.23% │ 11.54% │ 12.80% │ 08.40%,08.37% │ 12.77% │ 12.12% │ 09.39% │ 07.61%,06.53% │ 10.32% │ 14.67% │ 12.64% │ 05.58%,05.55% │ 12.51% │ 15.95% │ 09.80% │ 06.45%,←001.95% │ →001.80% │ →004.77% │ ←000.24% │ ←000.37%,23.90%,63.50%,12.60%,←023.79% │ →002.05% │ →032.26%,49.73%,50.27%,49.74%,50.26%,29043828142.72,29357613336.81,8590965211,8682045242,6787083741,1498143888,1506086678,3525962934,3494852980
_mbly,rneaf,_jvqw,kucg_,hitos,zpdx_,rneafhitos,1145.222857,17.49%,←000.62%,39.29%,→001.05%,58333147826.14,→001.30%,←000.89%,1.68,←001.34%,1.70,1.67,07.72% │ 09.25% │ 11.57% │ 12.86% │ 08.27%,08.38% │ 12.79% │ 12.13% │ 09.41% │ 07.62%,06.53% │ 10.32% │ 14.67% │ 12.64% │ 05.58%,05.55% │ 12.51% │ 15.95% │ 09.80% │ 06.45%,←001.27% │ →001.61% │ →004.61% │ ←000.55% │ →001.33%,23.91%,64.25%,11.84%,←023.61% │ ←000.06% │ →042.52%,49.67%,50.33%,49.74%,50.26%,28975534489.33,29357613336.81,8590965211,8682045242,6787083741,1515401128,1506086678,3525962934,3494852980
_ucby,lnead,wzxmq,_frg_,hitos,vpjk_,lneadhitos,1144.807271,18.68%,←002.63%,38.54%,→000.14%,57768176156.01,←000.35%,←000.98%,1.71,←000.79%,1.71,1.70,07.80% │ 09.95% │ 11.12% │ 12.41% │ 08.81%,08.57% │ 12.05% │ 11.23% │ 10.51% │ 07.54%,05.96% │ 10.40% │ 15.49% │ 12.49% │ 05.63%,05.76% │ 11.92% │ 15.55% │ 10.36% │ 06.45%,←003.39% │ →005.35% │ →001.02% │ ←002.98% │ ←002.79%,24.14%,63.92%,11.94%,←000.58% │ →001.82% │ ←012.34%,50.09%,49.91%,49.96%,50.04%,28935106606.48,28833069549.53,8630319141,8642691312,6656385147,1634412231,1592535534,3593157008,3558357500
_mbly,rneaw,_jvqf,kucg_,hitos,xpdz_,rneawhitos,1144.357652,17.39%,→000.53%,39.29%,→001.05%,58429061898.06,→001.16%,←000.89%,1.68,←001.34%,1.70,1.67,07.76% │ 09.22% │ 11.53% │ 12.80% │ 08.40%,08.45% │ 12.79% │ 12.13% │ 09.32% │ 07.61%,06.53% │ 10.32% │ 14.67% │ 12.64% │ 05.58%,05.62% │ 12.51% │ 15.95% │ 09.74% │ 06.45%,←001.95% │ →001.09% │ →004.87% │ ←000.06% │ →000.57%,23.89%,63.48%,12.62%,←023.76% │ →002.09% │ →032.53%,49.71%,50.29%,49.74%,50.26%,29043828142.72,29385233755.34,8590965211,8682045242,6787083741,1498143888,1506086678,3525962934,3494852980
_mbly,rneaf,_jvqw,kucg_,hitos,xpdz_,rneafhitos,1144.208851,17.49%,←000.62%,39.29%,→001.05%,58360768244.67,→001.39%,←000.89%,1.68,←001.34%,1.70,1.67,07.71% │ 09.25% │ 11.57% │ 12.85% │ 08.27%,08.46% │ 12.81% │ 12.14% │ 09.33% │ 07.62%,06.53% │ 10.32% │ 14.67% │ 12.64% │ 05.58%,05.62% │ 12.51% │ 15.95% │ 09.74% │ 06.45%,←001.27% │ →000.90% │ →004.71% │ ←000.37% │ →002.25%,23.90%,64.23%,11.87%,←023.57% │ ←000.01% │ →042.76%,49.65%,50.35%,49.74%,50.26%,28975534489.33,29385233755.34,8590965211,8682045242,6787083741,1515401128,1506086678,3525962934,3494852980
_mbly,rneaw,_qvjf,kucg_,hitos,zpdx_,rneawhitos,1143.788098,17.39%,→000.53%,39.29%,→001.05%,58396702592.21,→001.08%,←000.89%,1.68,←001.34%,1.70,1.67,07.76% │ 09.06% │ 11.54% │ 12.96% │ 08.40%,08.37% │ 12.77% │ 12.12% │ 09.39% │ 07.61%,06.53% │ 10.19% │ 14.67% │ 12.77% │ 05.58%,05.55% │ 12.51% │ 15.95% │ 09.80% │ 06.45%,←001.94% │ →003.52% │ →004.82% │ ←001.49% │ ←000.37%,23.91%,63.50%,12.59%,←023.80% │ →002.06% │ →032.32%,49.73%,50.27%,49.74%,50.26%,29039089255.40,29357613336.81,8590965211,8682045242,6787083741,1498143888,1506086678,3525962934,3494852980
_mbly,rneaf,_qvjw,kucg_,hitos,zpdx_,rneafhitos,1143.690229,17.49%,←000.62%,39.29%,→001.05%,58328407033.70,→001.32%,←000.89%,1.68,←001.34%,1.70,1.67,07.72% │ 09.09% │ 11.57% │ 13.02% │ 08.27%,08.38% │ 12.79% │ 12.13% │ 09.41% │ 07.62%,06.53% │ 10.19% │ 14.67% │ 12.77% │ 05.58%,05.55% │ 12.51% │ 15.95% │ 09.80% │ 06.45%,←001.26% │ →003.33% │ →004.65% │ ←001.80% │ →001.33%,23.91%,64.25%,11.84%,←023.61% │ ←000.05% │ →042.59%,49.67%,50.33%,49.74%,50.26%,28970793696.89,29357613336.81,8590965211,8682045242,6787083741,1515401128,1506086678,3525962934,3494852980
_mucb,liend,wqzfx,_psk_,hator,vgjy_,liendhator,1143.458375,15.97%,←000.14%,40.89%,→000.94%,57519302056.68,→000.42%,←002.15%,1.64,←001.98%,1.66,1.62,07.82% │ 10.59% │ 10.97% │ 12.10% │ 08.42%,08.60% │ 12.29% │ 11.02% │ 10.24% │ 07.96%,05.96% │ 10.29% │ 14.88% │ 13.00% │ 05.63%,05.76% │ 12.47% │ 15.47% │ 10.01% │ 06.53%,→001.73% │ ←003.36% │ →000.47% │ →001.53% │ →002.04%,23.06%,64.44%,12.50%,←030.37% │ →006.23% │ →017.21%,49.90%,50.10%,49.76%,50.24%,28699633366.92,28819668689.76,8595746093,8677264360,7063559989,1380328254,1378395580,3407957696,3336381970
_mucb,liend,wqzfj,_psk_,hator,vgxy_,liendhator,1143.062396,15.98%,→000.19%,40.97%,→000.79%,57563377513.30,→000.11%,←001.88%,1.64,←001.71%,1.65,1.62,07.82% │ 10.56% │ 11.07% │ 12.08% │ 08.45%,08.59% │ 12.30% │ 11.01% │ 10.18% │ 07.95%,05.96% │ 10.29% │ 14.88% │ 13.00% │ 05.67%,05.76% │ 12.47% │ 15.43% │ 10.01% │ 06.53%,→001.73% │ ←003.75% │ ←000.56% │ →001.79% │ →001.64%,23.14%,64.37%,12.49%,←030.61% │ →006.10% │ →016.20%,49.97%,50.03%,49.80%,50.20%,28766045494.06,28797332019.24,8602387668,8670622785,7077376652,1379079013,1381724180,3396664696,3333858307
_bucy,laend,wxzmq,_frg_,hitos,vpjk_,laendhitos,1142.165520,18.68%,←002.63%,38.54%,→000.14%,57492459975.20,→000.60%,←000.98%,1.71,←000.79%,1.71,1.70,07.93% │ 10.10% │ 10.48% │ 12.52% │ 08.81%,08.61% │ 12.11% │ 11.29% │ 10.56% │ 07.58%,05.96% │ 10.08% │ 14.88% │ 13.42% │ 05.63%,05.76% │ 11.92% │ 15.55% │ 10.36% │ 06.45%,←004.71% │ →004.35% │ →007.15% │ ←003.37% │ ←002.32%,24.38%,63.78%,11.85%,←001.55% │ →003.21% │ ←009.76%,49.85%,50.15%,49.96%,50.04%,28659390425.67,28833069549.53,8630319141,8642691312,6656385147,1634412231,1592535534,3593157008,3558357500
_cumb,lneid,wqzfx,_psk_,hator,vgjy_,lneidhator,1141.378091,15.97%,←000.14%,40.89%,→000.94%,57807121153.52,←000.58%,←002.15%,1.64,←001.98%,1.66,1.62,07.74% │ 10.32% │ 11.02% │ 12.66% │ 08.40%,08.55% │ 12.23% │ 10.96% │ 10.19% │ 07.92%,05.96% │ 10.92% │ 14.88% │ 12.38% │ 05.63%,05.76% │ 12.47% │ 15.47% │ 10.01% │ 06.53%,→002.24% │ ←001.28% │ ←000.56% │ ←003.54% │ →001.84%,22.84%,64.70%,12.46%,←029.35% │ →004.48% │ →016.88%,50.15%,49.85%,49.76%,50.24%,28987452463.76,28819668689.76,8595746093,8677264360,7063559989,1380328254,1378395580,3407957696,3336381970
__ulf,saerm,jgxwk,zchp_,diton,ybvq_,saermditon,1141.260689,17.50%,←001.54%,39.26%,→000.15%,57031027794.41,→002.50%,→000.17%,1.69,→000.01%,1.69,1.69,08.32% │ 10.26% │ 10.50% │ 12.11% │ 08.18%,08.30% │ 12.46% │ 10.95% │ 09.97% │ 08.94%,06.68% │ 10.32% │ 14.94% │ 12.49% │ 05.54%,05.66% │ 12.54% │ 14.55% │ 09.81% │ 07.49%,→007.01% │ ←002.86% │ →004.05% │ →002.82% │ →001.54%,24.62%,62.68%,12.69%,→004.93% │ →002.87% │ ←004.36%,49.37%,50.63%,49.96%,50.04%,28154960356.89,28876067437.52,8629890612,8643119841,6780814217,1522976144,1499946456,3510469345,3516616093
_cumb,lneid,wqxfz,_psk_,hator,vgjy_,lneidhator,1141.222291,15.97%,←000.14%,40.89%,→000.94%,57802339326.98,←000.57%,←002.15%,1.64,←001.98%,1.66,1.62,07.74% │ 10.32% │ 11.12% │ 12.66% │ 08.30%,08.55% │ 12.23% │ 10.96% │ 10.19% │ 07.92%,05.96% │ 10.92% │ 14.94% │ 12.38% │ 05.57%,05.76% │ 12.47% │ 15.47% │ 10.01% │ 06.53%,→002.23% │ ←001.26% │ ←001.46% │ ←003.50% │ →003.01%,22.84%,64.70%,12.46%,←029.32% │ →004.49% │ →016.93%,50.14%,49.86%,49.76%,50.24%,28982670637.22,28819668689.76,8595746093,8677264360,7063559989,1380328254,1378395580,3407957696,3336381970
_cumb,lneid,wzqfx,_psk_,hator,vgjy_,lneidhator,1141.083449,15.97%,←000.14%,40.89%,→000.94%,57809823013.23,←000.59%,←002.15%,1.64,←001.98%,1.66,1.62,07.74% │ 10.37% │ 10.98% │ 12.66% │ 08.39%,08.55% │ 12.23% │ 10.96% │ 10.19% │ 07.92%,05.96% │ 10.95% │ 14.85% │ 12.38% │ 05.63%,05.76% │ 12.47% │ 15.47% │ 10.01% │ 06.53%,→002.23% │ ←001.72% │ ←000.17% │ ←003.56% │ →001.84%,22.85%,64.69%,12.46%,←029.46% │ →004.51% │ →016.85%,50.15%,49.85%,49.76%,50.24%,28990154323.47,28819668689.76,8595746093,8677264360,7063559989,1380328254,1378395580,3407957696,3336381970
_pufj,ioeny,___lk,bwrdq,gthsa,vcmxz,workman,72.672863,18.59%,←006.30%,44.40%,→005.20%,57494615954.29,→015.72%,←002.76%,1.55,←004.55%,1.59,1.52,09.09% │ 09.47% │ 08.70% │ 14.52% │ 03.96%,06.93% │ 13.07% │ 12.67% │ 10.33% │ 11.27%,07.59% │ 09.71% │ 14.75% │ 13.94% │ 02.68%,04.75% │ 13.81% │ 13.81% │ 10.46% │ 08.50%,→019.36% │ →008.31% │ →031.34% │ ←011.13% │ →042.93%,25.22%,58.73%,16.06%,→044.38% │ ←005.52% │ →030.75%,45.73%,54.27%,48.67%,51.33%,26294566916.30,31200049037.99,8405955177,8867055276,7668874917,1654678160,1556601502,3111238059,3027786679
_lucj,iresm,_v_wy,kdhf_,gtnao,zpbxq,mtgap-2,53.179653,19.18%,→000.53%,40.33%,←000.85%,57357945423.39,←002.93%,←008.21%,1.66,←004.73%,1.69,1.62,09.76% │ 12.38% │ 10.58% │ 11.18% │ 06.83%,04.30% │ 13.67% │ 11.25% │ 10.46% │ 09.59%,07.59% │ 11.87% │ 14.75% │ 11.47% │ 04.54%,02.93% │ 14.76% │ 13.79% │ 10.65% │ 07.66%,←001.78% │ ←018.34% │ →005.97% │ →018.26% │ ←058.64%,27.14%,61.30%,11.56%,→009.12% │ ←004.77% │ ←025.69%,50.72%,49.28%,50.21%,49.79%,29093591562.72,28264353860.67,8673195729,8599814724,6965799486,1652403064,1661242149,3555973597,3286126572
_uofj,ieacy,___gp,qkhlv,wtnrs,bdmxz,dhorf,48.579467,15.21%,←010.66%,53.71%,→000.75%,54399439814.26,←002.06%,←019.06%,1.36,←006.67%,1.40,1.31,09.46% │ 13.94% │ 12.55% │ 08.08% │ 06.48%,05.00% │ 12.28% │ 11.33% │ 10.70% │ 10.18%,07.59% │ 14.75% │ 15.83% │ 07.57% │ 04.08%,03.41% │ 13.36% │ 14.77% │ 10.99% │ 07.65%,→007.08% │ ←030.19% │ ←010.82% │ →034.16% │ ←029.52%,29.20%,53.44%,17.35%,←010.15% │ ←016.77% │ →041.36%,50.51%,49.49%,49.81%,50.19%,27476758295.35,26922681518.91,8603946139,8669064314,9277913118,1380397589,1247444753,2462032655,2067953882
qwjfg,asetd,zxcvb,ypul_,hnior,km___,asset,45.676884,15.21%,→013.90%,44.27%,←007.93%,58091310064.67,←006.70%,→005.63%,1.55,→007.19%,1.50,1.62,10.87% │ 07.65% │ 11.81% │ 10.65% │ 10.64%,09.72% │ 10.70% │ 07.78% │ 12.29% │ 07.89%,08.50% │ 08.33% │ 15.53% │ 12.06% │ 07.49%,07.13% │ 12.24% │ 10.37% │ 11.83% │ 06.53%,←037.78% │ →037.76% │ ←051.79% │ →000.52% │ ←009.52%,21.97%,65.33%,12.70%,→041.60% │ ←016.60% │ ←092.11%,51.62%,48.38%,51.91%,48.09%,29987039749.75,28104270314.92,8966056718,8306953735,7647263494,1215221925,1411326006,2991172499,3169463662
__ufz,oaenp,x__hb,kmlcy,gtrsi,jdwvq,isrt-standard,38.681580,16.37%,←020.52%,46.83%,→003.84%,56943074253.69,→010.72%,←006.87%,1.49,←005.37%,1.54,1.46,09.62% │ 07.00% │ 10.49% │ 14.35% │ 05.72%,04.25% │ 14.53% │ 08.98% │ 11.56% │ 13.51%,07.75% │ 08.27% │ 14.75% │ 14.36% │ 03.90%,03.03% │ 15.22% │ 12.49% │ 10.85% │ 09.39%,→028.82% │ →039.46% │ ←016.75% │ →001.23% │ ←034.55%,22.93%,60.22%,16.85%,→059.26% │ ←015.18% │ →002.98%,47.17%,52.83%,49.02%,50.98%,26859206538.15,30083867715.54,8467328052,8805682401,8089647911,1545151981,1282122893,2954029710,2764222034
_ymdf,aersg,xzcv_,jpluq,btnio,kwh__,capewell-0.9.3,34.120571,19.58%,→006.09%,39.21%,←001.24%,59417864189.11,←003.25%,→006.71%,1.69,→005.47%,1.64,1.74,10.36% │ 12.90% │ 10.77% │ 10.98% │ 05.80%,03.52% │ 10.64% │ 15.09% │ 10.59% │ 09.36%,08.46% │ 13.80% │ 12.46% │ 11.35% │ 04.24%,02.60% │ 12.63% │ 16.44% │ 10.37% │ 07.66%,←010.62% │ ←021.81% │ →028.66% │ ←003.18% │ ←064.85%,24.25%,60.65%,15.11%,←014.31% │ ←011.59% │ →036.24%,50.80%,49.20%,50.31%,49.69%,30183770324.93,29234093864.18,8689855385,8583155068,6772457123,1638148261,1744366649,3395681521,3639761011
__ufz,oaenp,x__hb,kmlcy,gtrsi,qjdwv,isrt-angle-mod,27.632271,16.37%,←020.52%,46.83%,→003.84%,57485647677.56,→012.30%,←006.87%,1.49,←005.37%,1.54,1.46,09.53% │ 06.93% │ 10.39% │ 14.21% │ 05.66%,04.02% │ 10.13% │ 11.71% │ 12.06% │ 15.36%,07.75% │ 08.27% │ 14.75% │ 14.36% │ 03.90%,02.90% │ 11.63% │ 14.62% │ 11.47% │ 10.37%,→037.98% │ →042.51% │ →011.26% │ ←040.31% │ ←040.92%,22.73%,59.98%,17.29%,→059.30% │ ←013.83% │ →009.42%,46.72%,53.28%,49.02%,50.98%,26859206538.15,30626441139.41,8467328052,8805682401,8089647911,1545151981,1282122893,2954029710,2764222034
ql_p_,arenb,zw_hj,_fudk,gsito,vcymx,arensito-2,27.620619,19.64%,→023.29%,40.92%,→003.46%,58867180884.28,→006.47%,←004.49%,1.64,←005.20%,1.68,1.60,10.90% │ 13.69% │ 08.09% │ 13.29% │ 02.37%,04.26% │ 11.19% │ 10.07% │ 14.84% │ 11.31%,08.50% │ 12.49% │ 11.97% │ 14.32% │ 01.85%,03.13% │ 11.96% │ 12.07% │ 15.22% │ 08.50%,→003.69% │ →007.71% │ →019.66% │ ←018.72% │ →044.47%,20.50%,60.20%,19.30%,→028.99% │ ←012.93% │ →030.87%,48.33%,51.67%,49.12%,50.88%,28449958108.60,30417222775.68,8484507339,8788503114,7068455805,1472873525,1920164630,3443747159,3295696691
k_uyp,oaeid,q___z,wlmfc,rnths,xvgbj,klausler,16.601790,10.42%,→017.62%,55.42%,→011.98%,57210397972.02,→024.01%,→019.55%,1.32,→002.87%,1.30,1.34,10.54% │ 06.53% │ 08.90% │ 08.17% │ 09.04%,11.30% │ 12.03% │ 09.90% │ 09.72% │ 13.87%,08.41% │ 08.27% │ 14.75% │ 09.29% │ 06.10%,08.41% │ 12.83% │ 13.45% │ 08.49% │ 10.01%,→023.98% │ →032.86% │ →010.11% │ →032.07% │ →020.02%,28.93%,63.98%,07.09%,→044.52% │ ←002.99% │ →094.12%,43.18%,56.82%,46.81%,53.19%,24703077071.50,32507320900.52,8086192750,9186817703,9572695862,812911559,986788961,1888148799,2347054994
_ymdg,aersf,xzcvj,_wh__,ktnio,bpluq,capewell-0.9.2,15.940096,19.56%,←002.92%,39.28%,←002.18%,59464968389.45,←004.99%,→005.39%,1.69,→005.14%,1.64,1.73,10.40% │ 12.98% │ 10.75% │ 10.98% │ 06.11%,03.40% │ 10.71% │ 14.69% │ 10.68% │ 09.30%,08.46% │ 13.80% │ 12.46% │ 11.35% │ 04.47%,02.37% │ 12.63% │ 16.44% │ 10.37% │ 07.66%,←011.90% │ ←021.53% │ →026.81% │ ←002.50% │ ←079.42%,19.51%,59.77%,20.73%,←091.68% │ ←016.67% │ →057.14%,51.22%,48.78%,50.54%,49.46%,30456939834.83,29008028554.62,8729616184,8543394269,6784503692,1713874092,1665253593,3414496957,3608899006
_joyk,iaeuw,___fv,zmhcq,gtnsr,pdlbx,hands-down-referece,12.041297,17.18%,→001.99%,53.31%,→015.50%,54705098583.45,→020.41%,→027.25%,1.36,→005.24%,1.32,1.40,09.65% │ 07.27% │ 14.12% │ 07.66% │ 05.63%,06.78% │ 14.53% │ 13.69% │ 11.82% │ 08.86%,07.59% │ 08.50% │ 19.53% │ 06.67% │ 03.51%,04.33% │ 15.22% │ 16.44% │ 11.39% │ 06.82%,←008.93% │ →038.55% │ ←003.12% │ →047.30% │ →016.96%,25.21%,53.47%,21.32%,→011.24% │ ←004.44% │ →068.17%,44.32%,55.68%,45.80%,54.20%,24244411024.09,30460687559.36,7911191672,9361818781,9208336372,1468776455,1498647923,1937043420,2662519863
_ql_p,arenb,zwhj_,_fudk,gsito,vcymx,arensito-1*,7.107376,19.64%,→023.29%,40.92%,→003.46%,59342858577.77,→004.90%,←004.49%,1.64,←005.20%,1.68,1.60,10.77% │ 08.08% │ 18.93% │ 05.73% │ 05.23%,04.23% │ 11.10% │ 09.99% │ 14.72% │ 11.22%,08.40% │ 08.32% │ 20.92% │ 07.72% │ 03.77%,03.13% │ 11.96% │ 12.07% │ 15.22% │ 08.50%,→004.02% │ →045.10% │ ←089.58% │ →048.39% │ ←023.70%,20.02%,60.89%,19.08%,→031.61% │ ←017.11% │ →031.39%,48.74%,51.26%,49.12%,50.88%,28925635802.09,30417222775.68,8484507339,8788503114,7068455805,1472873525,1920164630,3443747159,3295696691
_pouj,iheak,___fy,gdlwq,mtsrn,bvcxz,kaehi,6.737611,13.16%,←031.16%,55.18%,→000.56%,54444471439.98,→008.17%,←027.31%,1.33,←008.43%,1.39,1.28,09.46% │ 06.29% │ 14.57% │ 13.24% │ 04.31%,09.86% │ 13.35% │ 11.92% │ 07.62% │ 09.38%,07.59% │ 06.83% │ 19.53% │ 13.24% │ 02.68%,06.27% │ 13.70% │ 14.04% │ 08.41% │ 07.72%,←000.88% │ →017.40% │ ←022.19% │ →000.79% │ →056.33%,30.86%,54.38%,14.76%,→005.20% │ →002.73% │ →030.76%,47.87%,52.13%,49.86%,50.14%,26062829172.96,28381642267.02,8612079163,8660931290,9531992112,1289604996,983247756,2394787869,1881119674
juof_,ieahy,___pk,zwdlb,gstrn,vcmxq,graphite,5.357579,11.05%,←035.22%,55.18%,→000.56%,54273882997.34,→005.24%,←027.31%,1.33,←008.43%,1.39,1.28,09.91% │ 14.07% │ 12.06% │ 08.96% │ 03.64%,05.07% │ 11.34% │ 11.82% │ 11.05% │ 12.07%,07.82% │ 14.75% │ 15.83% │ 09.01% │ 02.45%,03.26% │ 11.47% │ 15.22% │ 10.99% │ 09.21%,→017.86% │ ←027.39% │ ←002.08% │ →021.01% │ →028.14%,30.13%,56.12%,13.75%,→000.89% │ ←011.00% │ →057.04%,48.65%,51.35%,49.86%,50.14%,26406146528.64,27867736468.70,8612079163,8660931290,9531992112,1097459201,811607699,2394787869,1881119674
pbulm,_ieoh,___kg,frywq,ntasd,jvcxz,carpax-qwyrfm,5.001223,17.74%,←037.53%,45.73%,→007.65%,61798365792.59,→002.88%,←002.09%,1.52,←005.37%,1.56,1.48,03.57% │ 08.35% │ 12.20% │ 12.53% │ 12.61%,12.44% │ 15.61% │ 10.64% │ 07.01% │ 05.02%,02.15% │ 09.21% │ 14.75% │ 12.57% │ 09.33%,09.91% │ 16.40% │ 13.30% │ 08.33% │ 04.05%,→028.88% │ ←019.17% │ ←014.65% │ →019.71% │ ←001.33%,31.89%,58.35%,09.76%,←021.86% │ →008.43% │ →034.49%,49.27%,50.73%,48.01%,51.99%,30448351727.61,31350014064.98,8292793906,8980216547,7898151172,1774521525,1290285746,2985444121,2924304362
